meta_data1,meta_data2
"00187-trunc-0.60_no_angles_69,39-0,5-0,6-656,2000122070312.png",56
"00187-trunc-0.60_no_angles_69,46-0,5-0,6-630,2000122070312.png",57
"00187-trunc-0.60_no_angles_69,6-0,4-0,6-676,7000122070312.png",55
"00187-trunc-0.60_no_angles_69,78-0,7-0,6-698,2000122070312.png",61
"00187-trunc-0.60_no_angles_69,94-0,5-0,6-601,7999877929688.png",55
"00187-trunc-0.60_no_angles_7,22--0,4-0,6-571,5999755859375.png",16
"00187-trunc-0.60_no_angles_7,42--0,4-0,6-903,7999877929688.png",22
"00187-trunc-0.60_no_angles_7,47--0,6-0,6-812,7000122070312.png",15
"00187-trunc-0.60_no_angles_7,61--0,4-0,6-553,7000122070312.png",22
"00187-trunc-0.60_no_angles_7,84--0,3-0,6-841,2000122070312.png",23
"00187-trunc-0.60_no_angles_7,91--0,3-0,6-698,4000244140625.png",24
"00187-trunc-0.60_no_angles_70,38-0,5-0,6-622,5999755859375.png",59
"00187-trunc-0.60_no_angles_70,41-0,4-0,6-510,8999938964844.png",55
"00187-trunc-0.60_no_angles_70,56-0,5-0,6-813,0.png",57
"00187-trunc-0.60_no_angles_70,64-0,7-0,6-630,7999877929688.png",58
"00187-trunc-0.60_no_angles_70,65-0,5-0,6-597,7999877929688.png",63
"00187-trunc-0.60_no_angles_70,78-0,5-0,6-673,0999755859375.png",56
"00187-trunc-0.60_no_angles_71,33-0,5-0,6-707,0999755859375.png",59
"00187-trunc-0.60_no_angles_71,43-0,4-0,6-733,0999755859375.png",54
"00187-trunc-0.60_no_angles_71,91-0,8-0,6-707,5999755859375.png",63
"00187-trunc-0.60_no_angles_72,04-0,5-0,6-675,5999755859375.png",61
"00187-trunc-0.60_no_angles_72,18-0,6-0,6-699,2000122070312.png",56
"00187-trunc-0.60_no_angles_72,57-0,3-0,6-570,0999755859375.png",53
"00187-trunc-0.60_no_angles_72,7-0,5-0,6-811,0999755859375.png",53
"00187-trunc-0.60_no_angles_72,81-0,6-0,6-695,9000244140625.png",60
"00187-trunc-0.60_no_angles_72,84-0,4-0,6-679,5.png",54
"00187-trunc-0.60_no_angles_73,01-0,4-0,6-823,7000122070312.png",54
"00187-trunc-0.60_no_angles_73,46-0,4-0,6-612,2000122070312.png",56
"00187-trunc-0.60_no_angles_73,66-0,4-0,6-578,4000244140625.png",55
"00187-trunc-0.60_no_angles_73,68-0,7-0,6-531,9000244140625.png",66
"00187-trunc-0.60_no_angles_73,7-0,6-0,6-520,4000244140625.png",59
"00187-trunc-0.60_no_angles_73,75-0,5-0,6-668,2999877929688.png",62
"00187-trunc-0.60_no_angles_73,81-0,5-0,6-654,7999877929688.png",56
"00187-trunc-0.60_no_angles_74,51-0,5-0,6-745,7000122070312.png",54
"00187-trunc-0.60_no_angles_74,81-0,6-0,6-842,2999877929688.png",60
"00187-trunc-0.60_no_angles_74,87-0,3-0,6-636,9000244140625.png",51
"00187-trunc-0.60_no_angles_75,17-0,6-0,6-525,7999877929688.png",55
"00187-trunc-0.60_no_angles_75,57-0,4-0,6-772,7999877929688.png",56
"00187-trunc-0.60_no_angles_75,62-0,4-0,6-545,9000244140625.png",51
"00187-trunc-0.60_no_angles_75,68-0,4-0,6-699,7000122070312.png",53
"00187-trunc-0.60_no_angles_75,94-0,8-0,6-697,4000244140625.png",62
"00187-trunc-0.60_no_angles_8,07--0,3-0,6-710,9000244140625.png",26
"00187-trunc-0.60_no_angles_8,37--0,5-0,6-660,5.png",15
"00187-trunc-0.60_no_angles_8,98--0,4-0,6-811,5999755859375.png",18
"00187-trunc-0.60_no_angles_9,11--0,3-0,6-591,9000244140625.png",26
"00187-trunc-0.60_no_angles_9,23--0,5-0,6-842,2999877929688.png",13
"00187-trunc-0.60_no_angles_9,34--0,4-0,6-628,4000244140625.png",20
"00187-trunc-0.60_no_angles_9,76--0,3-0,6-619,5999755859375.png",27
"00187-trunc-0.75-c_fancy_age_0-1,2-0,75.png",0
"00187-trunc-0.75-c_fancy_age_0-1,3-0,75.png",2
"00187-trunc-0.75-c_fancy_age_0-1,9-0,75.png",0
"00187-trunc-0.75-c_fancy_age_0-2,0-0,75.png",0
"00187-trunc-0.75-c_fancy_age_0-2,2-0,75.png",1
"00187-trunc-0.75-c_fancy_age_0-2,5-0,75.png",2
"00187-trunc-0.75-c_fancy_age_0-3,0-0,75.png",1
"00187-trunc-0.75-c_fancy_age_0-3,6-0,75.png",3
"00187-trunc-0.75-c_fancy_age_0-3,7-0,75.png",3
"00187-trunc-0.75-c_fancy_age_0-4,4-0,75.png",2
"00187-trunc-0.75-c_fancy_age_0-4,5-0,75.png",5
"00187-trunc-0.75-c_fancy_age_0-4,6-0,75.png",3
"00187-trunc-0.75-c_fancy_age_0-4,7-0,75.png",3
"00187-trunc-0.75-c_fancy_age_0-5,8-0,75.png",8
"00187-trunc-0.75-c_fancy_age_0-6,2-0,75.png",4
"00187-trunc-0.75-c_fancy_age_0-6,6-0,75.png",3
"00187-trunc-0.75-c_fancy_age_10-1,7-0,75.png",3
"00187-trunc-0.75-c_fancy_age_10-10,6-0,75.png",10
"00187-trunc-0.75-c_fancy_age_10-16,0-0,75.png",18
"00187-trunc-0.75-c_fancy_age_10-17,1-0,75.png",14
"00187-trunc-0.75-c_fancy_age_10-18,9-0,75.png",15
"00187-trunc-0.75-c_fancy_age_10-19,0-0,75.png",15
"00187-trunc-0.75-c_fancy_age_10-2,3-0,75.png",4
"00187-trunc-0.75-c_fancy_age_10-3,9-0,75.png",4
"00187-trunc-0.75-c_fancy_age_10-4,3-0,75.png",3
"00187-trunc-0.75-c_fancy_age_10-4,9-0,75.png",4
"00187-trunc-0.75-c_fancy_age_10-5,1-0,75.png",6
"00187-trunc-0.75-c_fancy_age_10-5,3-0,75.png",6
"00187-trunc-0.75-c_fancy_age_10-6,3-0,75.png",7
"00187-trunc-0.75-c_fancy_age_10-6,4-0,75.png",6
"00187-trunc-0.75-c_fancy_age_10-6,6-0,75.png",7
"00187-trunc-0.75-c_fancy_age_10-6,7-0,75.png",7
"00187-trunc-0.75-c_fancy_age_10-7,4-0,75.png",9
"00187-trunc-0.75-c_fancy_age_10-7,6-0,75.png",8
"00187-trunc-0.75-c_fancy_age_15-14,5-0,75.png",12
"00187-trunc-0.75-c_fancy_age_15-15,5-0,75.png",16
"00187-trunc-0.75-c_fancy_age_15-16,9-0,75.png",13
"00187-trunc-0.75-c_fancy_age_15-17,1-0,75.png",11
"00187-trunc-0.75-c_fancy_age_15-18,5-0,75.png",16
"00187-trunc-0.75-c_fancy_age_15-19,6-0,75.png",17
"00187-trunc-0.75-c_fancy_age_15-20,1-0,75.png",13
"00187-trunc-0.75-c_fancy_age_15-21,2-0,75.png",19
"00187-trunc-0.75-c_fancy_age_15-24,9-0,75.png",22
"00187-trunc-0.75-c_fancy_age_15-25,4-0,75.png",27
"00187-trunc-0.75-c_fancy_age_15-27,3-0,75.png",19
"00187-trunc-0.75-c_fancy_age_15-5,0-0,75.png",5
"00187-trunc-0.75-c_fancy_age_15-5,4-0,75.png",5
"00187-trunc-0.75-c_fancy_age_15-6,4-0,75.png",6
"00187-trunc-0.75-c_fancy_age_15-7,4-0,75.png",7
"00187-trunc-0.75-c_fancy_age_15-7,6-0,75.png",11
"00187-trunc-0.75-c_fancy_age_15-8,4-0,75.png",9
"00187-trunc-0.75-c_fancy_age_15-9,8-0,75.png",8
"00187-trunc-0.75-c_fancy_age_15-9,9-0,75.png",16
"00187-trunc-0.75-c_fancy_age_20-13,9-0,75.png",11
"00187-trunc-0.75-c_fancy_age_20-17,2-0,75.png",15
"00187-trunc-0.75-c_fancy_age_20-19,5-0,75.png",21
"00187-trunc-0.75-c_fancy_age_20-20,1-0,75.png",15
"00187-trunc-0.75-c_fancy_age_20-20,3-0,75.png",17
"00187-trunc-0.75-c_fancy_age_20-22,1-0,75.png",20
"00187-trunc-0.75-c_fancy_age_20-22,4-0,75.png",13
"00187-trunc-0.75-c_fancy_age_20-22,5-0,75.png",24
"00187-trunc-0.75-c_fancy_age_20-22,8-0,75.png",28
"00187-trunc-0.75-c_fancy_age_20-23,9-0,75.png",24
"00187-trunc-0.75-c_fancy_age_20-24,3-0,75.png",19
"00187-trunc-0.75-c_fancy_age_20-24,6-0,75.png",24
"00187-trunc-0.75-c_fancy_age_20-26,5-0,75.png",26
"00187-trunc-0.75-c_fancy_age_20-30,5-0,75.png",28
"00187-trunc-0.75-c_fancy_age_20-31,1-0,75.png",21
"00187-trunc-0.75-c_fancy_age_20-31,2-0,75.png",32
"00187-trunc-0.75-c_fancy_age_20-6,0-0,75.png",9
"00187-trunc-0.75-c_fancy_age_20-7,0-0,75.png",8
"00187-trunc-0.75-c_fancy_age_25-16,4-0,75.png",23
"00187-trunc-0.75-c_fancy_age_25-21,1-0,75.png",30
"00187-trunc-0.75-c_fancy_age_25-21,3-0,75.png",22
"00187-trunc-0.75-c_fancy_age_25-22,5-0,75.png",27
"00187-trunc-0.75-c_fancy_age_25-22,6-0,75.png",17
"00187-trunc-0.75-c_fancy_age_25-23,3-0,75.png",17
"00187-trunc-0.75-c_fancy_age_25-24,0-0,75.png",18
"00187-trunc-0.75-c_fancy_age_25-24,1-0,75.png",22
"00187-trunc-0.75-c_fancy_age_25-25,1-0,75.png",22
"00187-trunc-0.75-c_fancy_age_25-25,4-0,75.png",28
"00187-trunc-0.75-c_fancy_age_25-25,7-0,75.png",23
"00187-trunc-0.75-c_fancy_age_25-26,3-0,75.png",27
"00187-trunc-0.75-c_fancy_age_25-26,4-0,75.png",33
"00187-trunc-0.75-c_fancy_age_25-26,7-0,75.png",28
"00187-trunc-0.75-c_fancy_age_25-26,9-0,75.png",26
"00187-trunc-0.75-c_fancy_age_25-27,0-0,75.png",29
"00187-trunc-0.75-c_fancy_age_25-29,7-0,75.png",32
"00187-trunc-0.75-c_fancy_age_30-20,5-0,75.png",20
"00187-trunc-0.75-c_fancy_age_30-21,4-0,75.png",27
"00187-trunc-0.75-c_fancy_age_30-23,1-0,75.png",26
"00187-trunc-0.75-c_fancy_age_30-23,4-0,75.png",27
"00187-trunc-0.75-c_fancy_age_30-25,1-0,75.png",26
"00187-trunc-0.75-c_fancy_age_30-25,6-0,75.png",28
"00187-trunc-0.75-c_fancy_age_30-27,8-0,75.png",27
"00187-trunc-0.75-c_fancy_age_30-28,3-0,75.png",29
"00187-trunc-0.75-c_fancy_age_30-28,6-0,75.png",27
"00187-trunc-0.75-c_fancy_age_30-29,5-0,75.png",30
"00187-trunc-0.75-c_fancy_age_30-29,7-0,75.png",31
"00187-trunc-0.75-c_fancy_age_30-29,9-0,75.png",25
"00187-trunc-0.75-c_fancy_age_30-30,4-0,75.png",30
"00187-trunc-0.75-c_fancy_age_30-30,6-0,75.png",39
"00187-trunc-0.75-c_fancy_age_30-32,0-0,75.png",27
"00187-trunc-0.75-c_fancy_age_30-32,2-0,75.png",37
"00187-trunc-0.75-c_fancy_age_30-32,6-0,75.png",34
"00187-trunc-0.75-c_fancy_age_30-33,0-0,75.png",32
"00187-trunc-0.75-c_fancy_age_30-33,2-0,75.png",26
"00187-trunc-0.75-c_fancy_age_35-25,6-0,75.png",24
"00187-trunc-0.75-c_fancy_age_35-27,7-0,75.png",37
"00187-trunc-0.75-c_fancy_age_35-27,8-0,75.png",28
"00187-trunc-0.75-c_fancy_age_35-28,1-0,75.png",33
"00187-trunc-0.75-c_fancy_age_35-30,3-0,75.png",31
"00187-trunc-0.75-c_fancy_age_35-30,4-0,75.png",33
"00187-trunc-0.75-c_fancy_age_35-30,5-0,75.png",33
"00187-trunc-0.75-c_fancy_age_35-31,6-0,75.png",31
"00187-trunc-0.75-c_fancy_age_35-32,2-0,75.png",35
"00187-trunc-0.75-c_fancy_age_35-33,4-0,75.png",44
"00187-trunc-0.75-c_fancy_age_35-35,2-0,75.png",33
"00187-trunc-0.75-c_fancy_age_35-35,5-0,75.png",35
"00187-trunc-0.75-c_fancy_age_35-37,1-0,75.png",39
"00187-trunc-0.75-c_fancy_age_35-37,8-0,75.png",38
"00187-trunc-0.75-c_fancy_age_35-38,0-0,75.png",36
"00187-trunc-0.75-c_fancy_age_35-39,8-0,75.png",36
"00187-trunc-0.75-c_fancy_age_35-41,6-0,75.png",42
"00187-trunc-0.75-c_fancy_age_35-42,8-0,75.png",45
"00187-trunc-0.75-c_fancy_age_40-31,9-0,75.png",32
"00187-trunc-0.75-c_fancy_age_40-33,5-0,75.png",42
"00187-trunc-0.75-c_fancy_age_40-33,9-0,75.png",39
"00187-trunc-0.75-c_fancy_age_40-34,6-0,75.png",43
"00187-trunc-0.75-c_fancy_age_40-35,9-0,75.png",38
"00187-trunc-0.75-c_fancy_age_40-37,1-0,75.png",38
"00187-trunc-0.75-c_fancy_age_40-37,2-0,75.png",37
"00187-trunc-0.75-c_fancy_age_40-37,5-0,75.png",41
"00187-trunc-0.75-c_fancy_age_40-39,1-0,75.png",46
"00187-trunc-0.75-c_fancy_age_40-40,5-0,75.png",46
"00187-trunc-0.75-c_fancy_age_40-40,7-0,75.png",40
"00187-trunc-0.75-c_fancy_age_40-40,8-0,75.png",34
"00187-trunc-0.75-c_fancy_age_40-41,2-0,75.png",39
"00187-trunc-0.75-c_fancy_age_40-41,3-0,75.png",37
"00187-trunc-0.75-c_fancy_age_40-41,7-0,75.png",39
"00187-trunc-0.75-c_fancy_age_40-43,2-0,75.png",40
"00187-trunc-0.75-c_fancy_age_40-43,4-0,75.png",46
"00187-trunc-0.75-c_fancy_age_40-44,4-0,75.png",41
"00187-trunc-0.75-c_fancy_age_40-46,4-0,75.png",51
"00187-trunc-0.75-c_fancy_age_40-49,6-0,75.png",46
"00187-trunc-0.75-c_fancy_age_45-31,5-0,75.png",35
"00187-trunc-0.75-c_fancy_age_45-34,7-0,75.png",34
"00187-trunc-0.75-c_fancy_age_45-36,5-0,75.png",37
"00187-trunc-0.75-c_fancy_age_45-37,6-0,75.png",36
"00187-trunc-0.75-c_fancy_age_45-39,6-0,75.png",40
"00187-trunc-0.75-c_fancy_age_45-40,0-0,75.png",43
"00187-trunc-0.75-c_fancy_age_45-40,6-0,75.png",37
"00187-trunc-0.75-c_fancy_age_45-42,3-0,75.png",43
"00187-trunc-0.75-c_fancy_age_45-42,6-0,75.png",40
"00187-trunc-0.75-c_fancy_age_45-44,0-0,75.png",49
"00187-trunc-0.75-c_fancy_age_45-44,3-0,75.png",44
"00187-trunc-0.75-c_fancy_age_45-45,3-0,75.png",41
"00187-trunc-0.75-c_fancy_age_45-46,5-0,75.png",46
"00187-trunc-0.75-c_fancy_age_45-46,7-0,75.png",52
"00187-trunc-0.75-c_fancy_age_45-46,8-0,75.png",49
"00187-trunc-0.75-c_fancy_age_45-47,3-0,75.png",50
"00187-trunc-0.75-c_fancy_age_45-49,1-0,75.png",49
"00187-trunc-0.75-c_fancy_age_45-49,5-0,75.png",52
"00187-trunc-0.75-c_fancy_age_45-52,6-0,75.png",60
"00187-trunc-0.75-c_fancy_age_45-53,0-0,75.png",52
"00187-trunc-0.75-c_fancy_age_5-1,5-0,75.png",1
"00187-trunc-0.75-c_fancy_age_5-1,7-0,75.png",0
"00187-trunc-0.75-c_fancy_age_5-16,7-0,75.png",15
"00187-trunc-0.75-c_fancy_age_5-2,0-0,75.png",1
"00187-trunc-0.75-c_fancy_age_5-2,6-0,75.png",2
"00187-trunc-0.75-c_fancy_age_5-3,3-0,75.png",2
"00187-trunc-0.75-c_fancy_age_5-3,4-0,75.png",3
"00187-trunc-0.75-c_fancy_age_5-3,6-0,75.png",2
"00187-trunc-0.75-c_fancy_age_5-3,7-0,75.png",3
"00187-trunc-0.75-c_fancy_age_5-3,9-0,75.png",2
"00187-trunc-0.75-c_fancy_age_5-4,3-0,75.png",3
"00187-trunc-0.75-c_fancy_age_5-4,9-0,75.png",4
"00187-trunc-0.75-c_fancy_age_5-5,1-0,75.png",4
"00187-trunc-0.75-c_fancy_age_5-6,1-0,75.png",7
"00187-trunc-0.75-c_fancy_age_5-6,2-0,75.png",5
"00187-trunc-0.75-c_fancy_age_5-6,7-0,75.png",12
"00187-trunc-0.75-c_fancy_age_5-9,2-0,75.png",10
"00187-trunc-0.75-c_fancy_age_50-45,4-0,75.png",42
"00187-trunc-0.75-c_fancy_age_50-47,7-0,75.png",47
"00187-trunc-0.75-c_fancy_age_50-47,9-0,75.png",40
"00187-trunc-0.75-c_fancy_age_50-49,1-0,75.png",48
"00187-trunc-0.75-c_fancy_age_50-50,1-0,75.png",47
"00187-trunc-0.75-c_fancy_age_50-50,9-0,75.png",51
"00187-trunc-0.75-c_fancy_age_50-51,0-0,75.png",53
"00187-trunc-0.75-c_fancy_age_50-51,2-0,75.png",55
"00187-trunc-0.75-c_fancy_age_50-52,4-0,75.png",47
"00187-trunc-0.75-c_fancy_age_50-54,1-0,75.png",55
"00187-trunc-0.75-c_fancy_age_50-54,3-0,75.png",52
"00187-trunc-0.75-c_fancy_age_50-54,5-0,75.png",49
"00187-trunc-0.75-c_fancy_age_50-56,0-0,75.png",55
"00187-trunc-0.75-c_fancy_age_50-56,9-0,75.png",55
"00187-trunc-0.75-c_fancy_age_50-57,2-0,75.png",54
"00187-trunc-0.75-c_fancy_age_50-58,7-0,75.png",55
"00187-trunc-0.75-c_fancy_age_50-59,9-0,75.png",62
"00187-trunc-0.75-c_fancy_age_55-50,0-0,75.png",48
"00187-trunc-0.75-c_fancy_age_55-51,7-0,75.png",49
"00187-trunc-0.75-c_fancy_age_55-52,0-0,75.png",56
"00187-trunc-0.75-c_fancy_age_55-52,1-0,75.png",52
"00187-trunc-0.75-c_fancy_age_55-52,4-0,75.png",53
"00187-trunc-0.75-c_fancy_age_55-54,9-0,75.png",50
"00187-trunc-0.75-c_fancy_age_55-55,6-0,75.png",52
"00187-trunc-0.75-c_fancy_age_55-56,0-0,75.png",60
"00187-trunc-0.75-c_fancy_age_55-56,1-0,75.png",52
"00187-trunc-0.75-c_fancy_age_55-56,2-0,75.png",54
"00187-trunc-0.75-c_fancy_age_55-56,5-0,75.png",54
"00187-trunc-0.75-c_fancy_age_55-56,8-0,75.png",59
"00187-trunc-0.75-c_fancy_age_55-56,9-0,75.png",57
"00187-trunc-0.75-c_fancy_age_55-58,1-0,75.png",60
"00187-trunc-0.75-c_fancy_age_55-59,9-0,75.png",64
"00187-trunc-0.75-c_fancy_age_55-60,4-0,75.png",53
"00187-trunc-0.75-c_fancy_age_55-61,0-0,75.png",62
"00187-trunc-0.75-c_fancy_age_55-62,3-0,75.png",69
"00187-trunc-0.75-c_fancy_age_60-54,0-0,75.png",56
"00187-trunc-0.75-c_fancy_age_60-54,2-0,75.png",58
"00187-trunc-0.75-c_fancy_age_60-54,7-0,75.png",60
"00187-trunc-0.75-c_fancy_age_60-55,2-0,75.png",59
"00187-trunc-0.75-c_fancy_age_60-55,4-0,75.png",52
"00187-trunc-0.75-c_fancy_age_60-55,5-0,75.png",52
"00187-trunc-0.75-c_fancy_age_60-57,3-0,75.png",64
"00187-trunc-0.75-c_fancy_age_60-58,5-0,75.png",61
"00187-trunc-0.75-c_fancy_age_60-58,9-0,75.png",64
"00187-trunc-0.75-c_fancy_age_60-59,5-0,75.png",65
"00187-trunc-0.75-c_fancy_age_60-60,1-0,75.png",61
"00187-trunc-0.75-c_fancy_age_60-60,7-0,75.png",64
"00187-trunc-0.75-c_fancy_age_60-61,8-0,75.png",66
"00187-trunc-0.75-c_fancy_age_60-62,1-0,75.png",67
"00187-trunc-0.75-c_fancy_age_60-63,4-0,75.png",60
"00187-trunc-0.75-c_fancy_age_60-64,8-0,75.png",66
"00187-trunc-0.75-c_fancy_age_60-65,3-0,75.png",63
"00187-trunc-0.75-c_fancy_age_60-67,1-0,75.png",61
"00187-trunc-0.75-c_fancy_age_60-69,1-0,75.png",64
"00187-trunc-0.75-c_fancy_age_60-75,9-0,75.png",75
"00187-trunc-0.75-c_fancy_age_65-55,7-0,75.png",61
"00187-trunc-0.75-c_fancy_age_65-56,5-0,75.png",57
"00187-trunc-0.75-c_fancy_age_65-57,8-0,75.png",57
"00187-trunc-0.75-c_fancy_age_65-57,9-0,75.png",59
"00187-trunc-0.75-c_fancy_age_65-58,4-0,75.png",52
"00187-trunc-0.75-c_fancy_age_65-60,3-0,75.png",67
"00187-trunc-0.75-c_fancy_age_65-61,1-0,75.png",61
"00187-trunc-0.75-c_fancy_age_65-62,3-0,75.png",58
"00187-trunc-0.75-c_fancy_age_65-63,5-0,75.png",65
"00187-trunc-0.75-c_fancy_age_65-64,6-0,75.png",70
"00187-trunc-0.75-c_fancy_age_65-67,0-0,75.png",66
"00187-trunc-0.75-c_fancy_age_65-67,3-0,75.png",66
"00187-trunc-0.75-c_fancy_age_65-67,4-0,75.png",67
"00187-trunc-0.75-c_fancy_age_65-67,5-0,75.png",62
"00187-trunc-0.75-c_fancy_age_65-68,0-0,75.png",63
"00187-trunc-0.75-c_fancy_age_65-68,2-0,75.png",67
"00187-trunc-0.75-c_fancy_age_65-68,5-0,75.png",62
"00187-trunc-0.75-c_fancy_age_65-69,9-0,75.png",70
"00187-trunc-0.75-c_fancy_age_65-72,5-0,75.png",67
"00187-trunc-0.75-c_fancy_age_70-56,8-0,75.png",65
"00187-trunc-0.75-c_fancy_age_70-58,7-0,75.png",61
"00187-trunc-0.75-c_fancy_age_70-60,3-0,75.png",59
"00187-trunc-0.75-c_fancy_age_70-63,5-0,75.png",65
"00187-trunc-0.75-c_fancy_age_70-64,9-0,75.png",63
"00187-trunc-0.75-c_fancy_age_70-65,1-0,75.png",75
"00187-trunc-0.75-c_fancy_age_70-65,5-0,75.png",71
"00187-trunc-0.75-c_fancy_age_70-66,4-0,75.png",73
"00187-trunc-0.75-c_fancy_age_70-66,9-0,75.png",65
"00187-trunc-0.75-c_fancy_age_70-67,1-0,75.png",64
"00187-trunc-0.75-c_fancy_age_70-67,5-0,75.png",66
"00187-trunc-0.75-c_fancy_age_70-67,8-0,75.png",72
"00187-trunc-0.75-c_fancy_age_70-68,0-0,75.png",77
"00187-trunc-0.75-c_fancy_age_70-68,6-0,75.png",67
"00187-trunc-0.75-c_fancy_age_70-70,4-0,75.png",67
"00187-trunc-0.75-c_fancy_age_70-71,6-0,75.png",72
"00187-trunc-0.75-c_fancy_age_70-72,6-0,75.png",69
"00187-trunc-0.75-c_fancy_age_70-75,5-0,75.png",75
"00187-trunc-0.75-c_fancy_age_75-65,8-0,75.png",68
"00187-trunc-0.75-c_fancy_age_75-66,5-0,75.png",78
"00187-trunc-0.75-c_fancy_age_75-66,7-0,75.png",77
"00187-trunc-0.75-c_fancy_age_75-67,8-0,75.png",71
"00187-trunc-0.75-c_fancy_age_75-68,0-0,75.png",72
"00187-trunc-0.75-c_fancy_age_75-69,0-0,75.png",77
"00187-trunc-0.75-c_fancy_age_75-69,3-0,75.png",58
"00187-trunc-0.75-c_fancy_age_75-69,4-0,75.png",68
"00187-trunc-0.75-c_fancy_age_75-69,7-0,75.png",80
"00187-trunc-0.75-c_fancy_age_75-70,8-0,75.png",76
"00187-trunc-0.75-c_fancy_age_75-71,7-0,75.png",65
"00187-trunc-0.75-c_fancy_age_75-71,8-0,75.png",70
"00187-trunc-0.75-c_fancy_age_75-73,5-0,75.png",63
"00187-trunc-0.75-c_fancy_age_75-73,8-0,75.png",76
"00187-trunc-0.75-c_fancy_age_75-73,9-0,75.png",73
"00187-trunc-0.75-c_fancy_age_75-74,2-0,75.png",80
"00187-trunc-0.75-c_fancy_age_75-74,8-0,75.png",84
"00187-trunc-0.75-c_fancy_age_75-76,1-0,75.png",76
"00187-trunc-0.75-c_fancy_age_75-77,2-0,75.png",76
"00187-trunc-0.75-c_no_angles_0,12--0,9-0,75-583,2999877929688.png",6
"00187-trunc-0.75-c_no_angles_0,21--1,0-0,75-573,0999755859375.png",0
"00187-trunc-0.75-c_no_angles_0,22--1,0-0,75-683,7000122070312.png",1
"00187-trunc-0.75-c_no_angles_0,33--0,9-0,75-535,2999877929688.png",2
"00187-trunc-0.75-c_no_angles_0,6--0,9-0,75-744,0999755859375.png",5
"00187-trunc-0.75-c_no_angles_1,05--0,9-0,75-648,5.png",3
"00187-trunc-0.75-c_no_angles_1,3--0,8-0,75-458,6000061035156.png",5
"00187-trunc-0.75-c_no_angles_1,34--0,9-0,75-645,7999877929688.png",2
"00187-trunc-0.75-c_no_angles_1,37--0,8-0,75-773,5999755859375.png",4
"00187-trunc-0.75-c_no_angles_1,43--0,9-0,75-436,3999938964844.png",3
"00187-trunc-0.75-c_no_angles_1,52--0,9-0,75-691,0999755859375.png",3
"00187-trunc-0.75-c_no_angles_1,59--0,8-0,75-721,4000244140625.png",6
"00187-trunc-0.75-c_no_angles_1,68--0,8-0,75-527,9000244140625.png",6
"00187-trunc-0.75-c_no_angles_1,84--0,8-0,75-632,7999877929688.png",5
"00187-trunc-0.75-c_no_angles_1,88--0,9-0,75-695,9000244140625.png",2
"00187-trunc-0.75-c_no_angles_1,9--0,9-0,75-866,5.png",3
"00187-trunc-0.75-c_no_angles_1,98--0,9-0,75-823,2999877929688.png",3
"00187-trunc-0.75-c_no_angles_10,44--0,7-0,75-667,2999877929688.png",6
"00187-trunc-0.75-c_no_angles_10,49--0,8-0,75-589,4000244140625.png",13
"00187-trunc-0.75-c_no_angles_10,63--0,9-0,75-755,5.png",6
"00187-trunc-0.75-c_no_angles_10,98--0,6-0,75-805,4000244140625.png",11
"00187-trunc-0.75-c_no_angles_11,07--0,8-0,75-870,9000244140625.png",9
"00187-trunc-0.75-c_no_angles_11,35--0,5-0,75-785,2000122070312.png",17
"00187-trunc-0.75-c_no_angles_11,55--0,9-0,75-728,5.png",8
"00187-trunc-0.75-c_no_angles_11,68--0,9-0,75-1059,9000244140625.png",6
"00187-trunc-0.75-c_no_angles_11,87--0,7-0,75-629,9000244140625.png",9
"00187-trunc-0.75-c_no_angles_11,96--0,9-0,75-672,7000122070312.png",7
"00187-trunc-0.75-c_no_angles_12,13--0,7-0,75-707,5999755859375.png",12
"00187-trunc-0.75-c_no_angles_12,68--0,6-0,75-619,4000244140625.png",10
"00187-trunc-0.75-c_no_angles_12,73--0,6-0,75-675,5999755859375.png",19
"00187-trunc-0.75-c_no_angles_13,25--0,9-0,75-790,2000122070312.png",4
"00187-trunc-0.75-c_no_angles_13,54--0,6-0,75-512,4000244140625.png",17
"00187-trunc-0.75-c_no_angles_13,56--0,8-0,75-890,2999877929688.png",5
"00187-trunc-0.75-c_no_angles_13,78--0,9-0,75-639,5999755859375.png",6
"00187-trunc-0.75-c_no_angles_14,1--0,2-0,75-756,0999755859375.png",18
"00187-trunc-0.75-c_no_angles_14,3--0,7-0,75-577,5.png",12
"00187-trunc-0.75-c_no_angles_15,01--0,7-0,75-715,2000122070312.png",12
"00187-trunc-0.75-c_no_angles_15,24--0,4-0,75-372,6000061035156.png",11
"00187-trunc-0.75-c_no_angles_15,3--0,6-0,75-601,2000122070312.png",11
"00187-trunc-0.75-c_no_angles_15,34--0,9-0,75-969,4000244140625.png",4
"00187-trunc-0.75-c_no_angles_15,38--0,6-0,75-536,2999877929688.png",17
"00187-trunc-0.75-c_no_angles_15,43--0,4-0,75-679,5.png",19
"00187-trunc-0.75-c_no_angles_15,57--0,4-0,75-377,8999938964844.png",26
"00187-trunc-0.75-c_no_angles_15,76--0,6-0,75-639,9000244140625.png",14
"00187-trunc-0.75-c_no_angles_15,8--0,8-0,75-775,9000244140625.png",8
"00187-trunc-0.75-c_no_angles_15,99--0,8-0,75-777,0.png",7
"00187-trunc-0.75-c_no_angles_16,02--0,8-0,75-675,2999877929688.png",10
"00187-trunc-0.75-c_no_angles_16,24--0,9-0,75-1041,4000244140625.png",4
